VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalestoPurchaseRatio
1128,BROWN-FORMAN CORP,1232,Jack Daniels No 7 Black,15.93,22.99,750.0,52932.0,843206.7618484497,53206.0,1255188.9329662323,394500.8561973572,41888.06033176184,68601.68014144897,411982.1711177826,32.8223234206022,1.0051764528073754,1.4885897383159608
12546,JIM BEAM BRANDS COMPANY,1385,Makers Mark,20.45,26.99,750.0,41048.0,839431.5962562561,37615.0,1034144.84516716,396827.64674186707,29615.600289285183,123880.96989059448,194713.24891090393,18.828431028869105,0.9163662054180471,1.2319584463812143
8004,SAZERAC CO INC,5103,Fireball Cinnamon Whisky,17.14,23.99,1750.0,44198.0,757553.7071762085,43533.0,1093841.666027069,364814.6366958618,79984.58023881912,50293.61984348297,336287.9588508606,30.743751065205675,0.984954070319924,1.4439130264498057
17035,PERNOD RICARD USA,8000,The Glenlivet 12 Yr Single,53.96,67.99,1750.0,13759.0,742435.647064209,13210.0,910688.8837127686,453044.26596069336,24275.310269594193,123780.22020339966,168253.23664855957,18.47538052321573,0.960098844392761,1.2266233273063845
3960,DIAGEO NORTH AMERICA INC,2432,Crown Royal,17.59,22.99,750.0,41893.0,736897.8732452393,41506.0,967005.9341907501,361149.7864933014,32678.120300352573,257032.06952285767,230108.06094551086,23.795930594581037,0.990762179839114,1.3122658774032463
17035,PERNOD RICARD USA,5365,Kahlua,14.84,18.99,750.0,48583.0,720971.7232322693,48615.0,932815.8430366516,323296.756149292,38272.730340600014,123780.22020339966,211844.11980438232,22.71017601017082,1.0006586666117778,1.2938313847520124
3960,DIAGEO NORTH AMERICA INC,3876,Smirnoff 80 Proof,13.95,19.99,1750.0,50962.0,710919.8957643509,64266.0,1210481.3320541382,298050.95642852783,118078.44974684715,257032.06952285767,499561.4362897873,41.26965224998981,1.2610572583493584,1.7026972226634338
1392,CONSTELLATION BRANDS INC,3913,Svedka Vodka,14.28,17.99,1750.0,48481.0,692308.6814231873,47805.0,875307.9447593689,271014.4266681671,87832.83023285866,79528.99032592773,182999.26333618164,20.906843635069485,0.9860563932262123,1.2643318916064838
8004,SAZERAC CO INC,3522,Platinum 7X Distilled Vodka,9.62,12.99,1750.0,71899.0,691668.3757076263,70351.0,914148.487569809,232302.7759437561,129253.36990559101,50293.61984348297,222480.11186218262,24.33741507942854,0.9784697979109584,1.321657198270153
1392,CONSTELLATION BRANDS INC,2114,Black Velvet Canadian Whisky,9.41,12.99,1750.0,73227.0,689066.0690917969,72043.0,948838.5678768158,229797.42605018616,132364.70989763737,79528.99032592773,259772.49878501892,27.377944739989136,0.9838311005503435,1.3769921498636617
4425,MARTIGNETTI COMPANIES,11219,Josh Cellars Cab Svgn Sonoma,8.44,12.99,750.0,80030.0,675453.193739891,78392.0,1095045.0369625092,199092.2669649124,8799.820017278194,144929.24016594887,419591.8432226181,38.31731381446219,0.9795326752467824,1.6212004726773088
9552,M S WALKER INC,3893,Zhenka 80 Proof,7.93,9.99,1750.0,81447.0,645874.7141504288,81723.0,816412.7644271851,171058.76608085632,150149.62942659855,55551.819732666016,170538.0502767563,20.888704550866485,1.0033887067663634,1.2640419984564324
1128,BROWN-FORMAN CORP,811,Jack Daniels No 7 Black,19.84,29.99,1000.0,32554.0,645871.3641738892,32064.0,937915.3587532043,253234.69804763794,33667.19969320297,68601.68014144897,292043.9945793152,31.13756394473985,0.9849480862566812,1.452170526174137
3960,DIAGEO NORTH AMERICA INC,2443,Seagrams VO,13.48,16.99,1750.0,47654.0,642375.9138641357,47446.0,902489.5346546173,273169.25676727295,87173.57016456127,257032.06952285767,260113.62079048157,28.821788043229446,0.9956352037604398,1.4049243054986278
660,SAZERAC NORTH AMERICA INC.,2127,Canadian Ltd,7.19,10.49,1750.0,86887.0,624717.5303292274,86195.0,899110.544178009,183132.55598449707,158367.2096259594,17932.330037117004,274393.0138487816,30.518273378679933,0.9920356324881743,1.4392273315976516
1392,CONSTELLATION BRANDS INC,6682,R M Woodbridge Chard Cal,6.03,8.99,1500.0,101547.0,612328.4112596512,101339.0,1016328.6081733704,161300.3464832306,22776.050009936094,79528.99032592773,404000.1969137192,39.7509421327637,0.9979516873959842,1.6597769913740084
3960,DIAGEO NORTH AMERICA INC,3798,Ciroc Apple Vodka,19.83,28.99,750.0,30830.0,611358.9088573456,29647.0,748067.5300865173,157601.67859649658,23348.15010225773,257032.06952285767,136708.62122917175,18.274903766156083,0.9616282841388258,1.2236143437979594
3960,DIAGEO NORTH AMERICA INC,4262,Capt Morgan Spiced Rum,11.19,13.99,750.0,54552.0,610436.8744373322,55710.0,862422.8973007202,241540.92647361755,43861.640337228775,257032.06952285767,251986.02286338806,29.218382727554427,1.0212274527056753,1.4127962012380972
1128,BROWN-FORMAN CORP,2015,Jack Daniels Tennessee Honey,18.1,22.99,750.0,33715.0,610241.4980220795,32969.0,771010.305562973,303753.14702796936,25959.910252273083,68601.68014144897,160768.80754089355,20.851706699757283,0.9778733501408868,1.2634511223212104
12546,JIM BEAM BRANDS COMPANY,1737,Makers Mark,34.3,51.99,1750.0,17537.0,601519.1029090881,16089.0,823521.1293144226,432234.79413604736,29564.92035830021,123880.96989059448,222002.02640533447,26.957660040872312,0.9174317158008781,1.369068954471571
4425,MARTIGNETTI COMPANIES,38370,Oyster Bay Svgn Bl Marlboro,6.59,9.95,750.0,91140.0,600612.6022872925,90267.0,890334.4102993011,124833.97755336761,10138.880009233952,144929.24016594887,289721.80801200867,32.54078519941891,0.9904213298222515,1.482377171089436
6785,PALM BAY INTERNATIONAL INC,6937,Cavit Pinot Grigio,6.75,9.99,1500.0,88752.0,599076.0,87974.0,945345.0175437927,164272.2869796753,19771.269996464252,13605.41001367569,346269.0175437927,36.62885096104629,0.9912340003605552,1.5780051571817144
